StepCounter, Dynamics, ConfDynamics, NConDynamics,  Zeros,  Ones, ConfZeros, NConfZeros, ConfOnes, NConfOnes, RealRatioA, RealRatioB, Stress, ConfStress, NConStress, frameRate, NofClusters, MnClustersSize, MaxClustersSize, MinClustersSize, MnClustersDiam, MaxClustersDiam, MinClustersDiam, MnClustersBRat, MaxClustersBRat, MinClustersBRat, RatioA, RatioB, Noise, MaxStrengh, Distribution, Bias, N, Repetition, from, Walk1D
0,0,0,0,3070,2555,1908,1162,1625,930,0.454222222,0.371911111,0.49395555,0.4946929,0.49271032,31.693651,389,13.59383033,303,2,4.191883277,39.217342,1,0.976543769,1,0.75,0.45,0.36999992,2,100,0,0,75,94,100, 0.0++0.01=0.501(2)
2000,0.2272,0.12454005,0.4005736,2859,2766,1785,1074,1748,1018,0.454222222,0.371911111,0.43546668,0.3330385,0.60844886,33.991283,229,22.96069869,722,2,4.973401568,46.010868,1,0.955033454,1,0.7111111,0.45,0.36999992,2,100,0,0,75,94,100, 0.0++0.01=0.501(2)
0,0,0,0,3028,2597,1932,1096,1646,951,0.461688889,0.363911111,0.4961778,0.49758944,0.4937103,31.68494,361,14.58725762,281,2,4.579505006,42.520584,1,0.97561852,1,0.8,0.45,0.36999992,2,100,0,0,75,95,100, 0.0++0.01=0.501(2)
2000,0.20817778,0.09977641,0.3976551,2978,2647,2015,963,1563,1084,0.461688889,0.363911111,0.42942223,0.32678872,0.60881776,34.068867,232,22.67241379,905,2,4.675161291,52.3259,1,0.961029132,1,0.75,0.45,0.36999992,2,100,0,0,75,95,100, 0.0++0.01=0.501(2)
0,0,0,0,3109,2516,1942,1167,1567,949,0.447288889,0.376177778,0.488,0.48938444,0.48570415,31.72172,386,13.55440415,568,2,4.191210095,48.166378,1,0.97629684,1,0.72727275,0.45,0.36999992,2,100,0,0,75,96,100, 0.0++0.01=0.501(2)
2000,0.23342222,0.12710173,0.40973535,2888,2737,1854,1034,1655,1082,0.447288889,0.376177778,0.44151112,0.3455044,0.6007207,33.607822,237,22.23628692,814,2,5.100111053,52.3259,1,0.963898291,1,0.7368421,0.45,0.36999992,2,100,0,0,75,96,100, 0.0++0.01=0.501(2)
0,0,0,0,3115,2510,1918,1197,1593,917,0.446222222,0.375822222,0.49431112,0.4954785,0.49237227,31.13613,373,14.09919571,356,2,4.367509382,39.217342,1,0.975212149,1,0.7058824,0.45,0.36999992,2,100,0,0,75,97,100, 0.0++0.01=0.501(2)
2000,0.2304,0.120193675,0.41343424,2807,2818,1731,1076,1780,1038,0.446222222,0.375822222,0.44097778,0.3392196,0.60998106,33.88187,245,21.26530612,1214,2,4.238694983,52.3259,1,0.967515758,1,0.73333335,0.45,0.36999992,2,100,0,0,75,97,100, 0.0++0.01=0.501(2)
0,0,0,0,3075,2550,1943,1132,1643,907,0.453333333,0.362488889,0.49786666,0.4971068,0.49920303,31.515268,399,13.22055138,475,2,4.05809294,50.931328,1,0.978239441,1,0.70731705,0.45,0.36999992,2,100,0,0,75,98,100, 0.0++0.01=0.501(2)
2000,0.21884444,0.107083105,0.4153997,2882,2743,1929,953,1657,1086,0.453333333,0.362488889,0.4344889,0.3342164,0.61083865,34.144943,247,21.29149798,721,2,4.49135569,52.3259,1,0.964095385,1,0.73333335,0.45,0.36999992,2,100,0,0,75,98,100, 0.0++0.01=0.501(2)
0,0,0,0,3058,2567,1912,1146,1666,901,0.456355556,0.363911111,0.49208888,0.494026,0.48870298,31.813894,391,13.47058824,381,2,4.20014046,49.497475,1,0.975254351,1,0.75,0.45,0.36999992,2,100,0,0,75,99,100, 0.0++0.01=0.501(2)
2000,0.20693333,0.100894354,0.39228138,2878,2747,1950,928,1628,1119,0.456355556,0.363911111,0.4304,0.32871017,0.6081461,33.52283,229,22.91703057,640,2,4.94118617,52.3259,1,0.956412647,1,0.6764706,0.45,0.36999992,2,100,0,0,75,99,100, 0.0++0.01=0.501(2)
0,0,0,0,3101,2524,1908,1193,1578,946,0.448711111,0.380266667,0.49822223,0.49716723,0.49994156,31.256718,388,13.54639175,579,2,4.058934935,47.63402,1,0.980936564,1,0.75,0.45,0.3799999,2,100,0,0,75,0,100, 0.0++0.01=0.501(2)
2000,0.23662223,0.12277682,0.42215988,2841,2784,1765,1076,1721,1063,0.448711111,0.380266667,0.44302222,0.34290734,0.6061828,33.974983,238,22.05042017,962,2,4.50791629,52.3259,1,0.967525601,1,0.6923077,0.45,0.3799999,2,100,0,0,75,0,100, 0.0++0.01=0.501(2)
0,0,0,0,3095,2530,1922,1173,1542,988,0.449777778,0.384177778,0.5008889,0.49808747,0.50537944,31.682726,414,12.73188406,423,2,4.238557601,46.400433,1,0.978186397,1,0.72727275,0.45,0.3799999,2,100,0,0,75,1,100, 0.0++0.01=0.501(2)
2000,0.24817778,0.12875289,0.4396113,2871,2754,1809,1062,1655,1099,0.449777778,0.384177778,0.44835556,0.35338482,0.60059,34.16983,243,21.67489712,795,2,4.954433767,52.3259,1,0.957224104,1,0.6923077,0.45,0.3799999,2,100,0,0,75,1,100, 0.0++0.01=0.501(2)
0,0,0,0,3071,2554,1876,1195,1567,987,0.454044444,0.387911111,0.49751112,0.4967688,0.4986824,31.840141,412,12.76456311,474,2,4.071365546,48.270073,1,0.979189445,1,0.78571427,0.45,0.3799999,2,100,0,0,75,2,100, 0.0++0.01=0.501(2)
2000,0.23022223,0.11588731,0.41063246,2855,2770,1799,1056,1644,1126,0.454044444,0.387911111,0.44862223,0.34657276,0.6096471,33.792118,260,20.25769231,1365,2,4.076275295,52.3259,1,0.968238438,1,0.68421054,0.45,0.3799999,2,100,0,0,75,2,100, 0.0++0.01=0.501(2)
0,0,0,0,3109,2516,1990,1119,1564,952,0.447288889,0.368177778,0.49493334,0.4964125,0.49239498,31.514019,394,13.31979695,344,2,4.360465629,47.63402,1,0.973315005,1,0.6666667,0.45,0.3799999,2,100,0,0,75,3,100, 0.0++0.01=0.501(2)
2000,0.22204444,0.11902082,0.39884114,2850,2775,1874,976,1680,1095,0.447288889,0.368177778,0.4384889,0.34105936,0.60568565,34.02672,241,21.85062241,870,2,4.533214376,52.3259,1,0.964398279,1,0.7083333,0.45,0.3799999,2,100,0,0,75,3,100, 0.0++0.01=0.501(2)
0,0,0,0,3079,2546,1921,1158,1608,938,0.452622222,0.372622222,0.49466667,0.4948994,0.4942748,31.635038,384,13.77604167,750,2,4.176831761,51.62364,1,0.976301598,1,0.7222222,0.45,0.3799999,2,100,0,0,75,4,100, 0.0++0.01=0.501(2)
2000,0.22986667,0.12496458,0.40648854,2928,2697,1913,1015,1616,1081,0.452622222,0.372622222,0.44213334,0.345707,0.60448474,34.0945,272,19.41911765,590,2,4.772640264,50.24938,1,0.96170284,1,0.65384614,0.45,0.3799999,2,100,0,0,75,4,100, 0.0++0.01=0.501(2)
0,0,0,0,3031,2594,1870,1161,1643,951,0.461155556,0.375466667,0.4976,0.50153005,0.49106297,31.785162,396,13.29545455,576,2,4.181210966,48.9183,1,0.978031154,1,0.7692308,0.45,0.3799999,2,100,0,0,75,5,100, 0.0++0.01=0.501(2)
2000,0.232,0.117847994,0.421875,2749,2876,1662,1087,1851,1025,0.461155556,0.375466667,0.44035557,0.34343866,0.6015625,33.345493,231,22.67532468,588,2,5.034784488,48.9183,1,0.957216156,1,0.6666667,0.45,0.3799999,2,100,0,0,75,5,100, 0.0++0.01=0.501(2)
0,0,0,0,3094,2531,1938,1156,1598,933,0.449955556,0.371377778,0.49466667,0.4960054,0.49240068,31.194113,378,13.87566138,409,2,4.383206502,45.276924,1,0.976327196,1,0.7906977,0.45,0.3799999,2,100,0,0,75,6,100, 0.0++0.01=0.501(2)
2000,0.21955556,0.11934389,0.38918144,2951,2674,1989,962,1547,1127,0.449955556,0.371377778,0.44035557,0.34134614,0.6079464,33.93014,220,23.84090909,1680,2,4.713164485,52.3259,1,0.966821922,1,0.6875,0.45,0.3799999,2,100,0,0,75,6,100, 0.0++0.01=0.501(2)
0,0,0,0,3148,2477,1908,1240,1575,902,0.440355556,0.3808,0.49395555,0.4959446,0.4907213,31.634672,373,14.16085791,825,2,3.937372776,52.3259,1,0.979860109,1,0.6666667,0.45,0.3799999,2,100,0,0,75,7,100, 0.0++0.01=0.501(2)
2000,0.23573333,0.11828883,0.42670402,2858,2767,1792,1066,1691,1076,0.440355556,0.3808,0.4390222,0.33893195,0.60177404,33.9147,230,22.83913043,579,2,5.192682469,51.62364,1,0.959687982,1,0.6956522,0.45,0.3799999,2,100,0,0,75,7,100, 0.0++0.01=0.501(2)
0,0,0,0,3065,2560,1912,1153,1550,1010,0.455111111,0.384533333,0.49635556,0.49620885,0.49659038,31.62938,396,13.32323232,457,2,4.187805869,42.544094,1,0.976354058,1,0.75757575,0.45,0.3799999,2,100,0,0,75,8,100, 0.0++0.01=0.501(2)
2000,0.22382222,0.111207396,0.4040684,2774,2851,1712,1062,1750,1101,0.455111111,0.384533333,0.44533333,0.34268486,0.60962784,33.905804,248,21.27822581,293,2,5.140400793,37.65634,1,0.962333439,1,0.7058824,0.45,0.3799999,2,100,0,0,75,8,100, 0.0++0.01=0.501(2)
0,0,0,0,3081,2544,1973,1108,1588,956,0.452266667,0.366933333,0.49911112,0.50365067,0.49127907,31.608406,395,13.38481013,615,2,4.18388769,46.400433,1,0.978913498,1,0.7777778,0.45,0.3799999,2,100,0,0,75,9,100, 0.0++0.01=0.501(2)
2000,0.22453333,0.11710194,0.4098837,2802,2823,1748,1054,1813,1010,0.452266667,0.366933333,0.43857777,0.34038892,0.6079821,34.066032,254,20.61811024,622,2,4.726769225,48.9183,1,0.958961772,1,0.73,0.45,0.3799999,2,100,0,0,75,9,100, 0.0++0.01=0.501(2)
0,0,0,0,3126,2499,1899,1227,1516,983,0.444266667,0.392888889,0.49066666,0.48766473,0.49530542,31.777674,378,13.97619048,692,2,3.957894561,49.57822,1,0.980074841,1,0.72727275,0.45,0.3799999,2,100,0,0,75,10,100, 0.0++0.01=0.501(2)
2000,0.23146667,0.12650073,0.39366516,2648,2977,1456,1192,1959,1018,0.444266667,0.392888889,0.45155555,0.35611275,0.5990385,33.996876,273,19.28205128,1290,2,4.475343675,52.3259,1,0.966959617,1,0.75,0.45,0.3799999,2,100,0,0,75,10,100, 0.0++0.01=0.501(2)
0,0,0,0,3045,2580,1861,1184,1598,982,0.458666667,0.385066667,0.49457777,0.49457934,0.49457526,31.614756,407,12.92137592,386,2,4.171761795,48.270073,1,0.97294981,1,0.72,0.45,0.3799999,2,100,0,0,75,11,100, 0.0++0.01=0.501(2)
2000,0.2272,0.11795317,0.40166205,2902,2723,1906,996,1553,1170,0.458666667,0.385066667,0.44542223,0.34724632,0.6022045,33.872234,238,22.13865546,651,2,5.006778933,48.9183,1,0.959323835,1,0.6923077,0.45,0.3799999,2,100,0,0,75,11,100, 0.0++0.01=0.501(2)
0,0,0,0,3086,2539,1946,1140,1547,992,0.451377778,0.379022222,0.49706668,0.49685085,0.49742025,31.593212,381,13.86351706,623,2,4.309827834,52.3259,1,0.976589366,1,0.75,0.45,0.3799999,2,100,0,0,75,12,100, 0.0++0.01=0.501(2)
2000,0.22311111,0.12310335,0.3869606,2849,2776,1820,1029,1673,1103,0.451377778,0.379022222,0.44577777,0.35080877,0.60137194,33.93944,246,21.35772358,322,2,5.287430939,35,1,0.952548248,1,0.7241379,0.45,0.3799999,2,100,0,0,75,12,100, 0.0++0.01=0.501(2)
0,0,0,0,3095,2530,1908,1187,1570,960,0.449777778,0.381688889,0.49475557,0.498814,0.48818117,31.636024,370,14.32702703,746,2,4.177991701,52.3259,1,0.97860221,1,0.7692308,0.45,0.3799999,2,100,0,0,75,13,100, 0.0++0.01=0.501(2)
2000,0.22666667,0.10753307,0.41965532,2818,2807,1768,1050,1710,1097,0.449777778,0.381688889,0.4416889,0.3406771,0.6053214,33.63302,235,22.29787234,700,2,5.006301889,52.3259,1,0.960070118,1,0.6666667,0.45,0.3799999,2,100,0,0,75,13,100, 0.0++0.01=0.501(2)
0,0,0,0,3080,2545,1904,1176,1574,971,0.452444444,0.381688889,0.49644443,0.4963341,0.4966232,31.37454,362,14.57734807,1325,2,4.190830064,52.3259,1,0.976680446,1,0.77272725,0.45,0.3799999,2,100,0,0,75,14,100, 0.0++0.01=0.501(2)
2000,0.23608889,0.11587119,0.43083373,2951,2674,1902,1049,1576,1098,0.452444444,0.381688889,0.44613335,0.345565,0.60904753,33.98493,261,20.10344828,926,2,4.493482374,52.3259,1,0.963509812,1,0.64705884,0.45,0.3799999,2,100,0,0,75,14,100, 0.0++0.01=0.501(2)
0,0,0,0,3119,2506,1933,1186,1577,929,0.445511111,0.376,0.49564445,0.49469373,0.49722221,31.67421,366,14.44535519,1110,2,3.93944272,52.3259,1,0.975183618,1,0.75,0.45,0.3799999,2,100,0,0,75,15,100, 0.0++0.01=0.501(2)
2000,0.22826667,0.11737892,0.41229314,2887,2738,1872,1015,1638,1100,0.445511111,0.376,0.4384,0.34024218,0.60130024,33.826126,231,22.66666667,829,2,4.931850527,52.3259,1,0.956967501,1,0.64705884,0.45,0.3799999,2,100,0,0,75,15,100, 0.0++0.01=0.501(2)
0,0,0,0,3068,2557,1980,1088,1596,961,0.454577778,0.364266667,0.4928889,0.48982802,0.49823084,31.51229,357,14.77591036,721,2,4.185259814,52.3259,1,0.980868324,1,0.6875,0.45,0.3799999,2,100,0,0,75,16,100, 0.0++0.01=0.501(2)
2000,0.21937777,0.117729306,0.3967789,2754,2871,1752,1002,1824,1047,0.454577778,0.364266667,0.43964446,0.3401496,0.613287,33.95477,254,20.68897638,1268,2,4.135939121,52.3259,1,0.971413438,1,0.64912283,0.45,0.3799999,2,100,0,0,75,16,100, 0.0++0.01=0.501(2)
0,0,0,0,3143,2482,1939,1204,1509,973,0.441244444,0.387022222,0.4918222,0.4907555,0.4935117,31.603247,356,14.78651685,649,2,4.198159024,52.3259,1,0.975908866,1,0.72727275,0.45,0.3799999,2,100,0,0,75,17,100, 0.0++0.01=0.501(2)
2000,0.23591112,0.12035963,0.41892514,2940,2685,1922,1018,1526,1159,0.441244444,0.387022222,0.44826666,0.34762907,0.60765964,33.508694,267,19.70411985,1441,2,3.8067831,52.3259,1,0.97414077,1,0.6857143,0.45,0.3799999,2,100,0,0,75,17,100, 0.0++0.01=0.501(2)
0,0,0,0,3101,2524,1916,1185,1544,980,0.448711111,0.384888889,0.49457777,0.491474,0.4995381,31.189276,351,14.96296296,958,2,4.152072015,52.3259,1,0.973967674,1,0.7222222,0.45,0.3799999,2,100,0,0,75,18,100, 0.0++0.01=0.501(2)
2000,0.23982222,0.12572254,0.4221709,2746,2879,1675,1071,1785,1094,0.448711111,0.384888889,0.44471112,0.3502529,0.59566975,33.4063,225,23.18666667,636,2,5.459813135,48.9183,1,0.957628588,1,0.64705884,0.45,0.3799999,2,100,0,0,75,18,100, 0.0++0.01=0.501(2)
0,0,0,0,3172,2453,1966,1206,1530,923,0.436088889,0.378488889,0.49022222,0.49045336,0.48984265,31.2217,363,14.50964187,1706,2,3.820278343,52.3259,1,0.978355451,1,0.7,0.45,0.3799999,2,100,0,0,75,19,100, 0.0++0.01=0.501(2)
2000,0.23448889,0.114702515,0.43118834,2826,2799,1802,1024,1694,1105,0.436088889,0.378488889,0.44284445,0.34389302,0.6053311,32.71847,252,21.04761905,844,2,4.457452108,52.3259,1,0.961375947,1,0.71910113,0.45,0.3799999,2,100,0,0,75,19,100, 0.0++0.01=0.501(2)
0,0,0,0,3070,2555,1912,1158,1570,985,0.454222222,0.380977778,0.49217778,0.49235353,0.49189222,30.615023,357,14.82913165,626,2,4.353561564,47.63402,1,0.977052822,1,0.75,0.45,0.3799999,2,100,0,0,75,20,100, 0.0++0.01=0.501(2)
2000,0.23288889,0.11372774,0.4265049,2769,2856,1670,1099,1812,1044,0.454222222,0.380977778,0.4449778,0.34814763,0.6023098,33.548645,264,20.01136364,574,2,4.689708756,52.3259,1,0.964270009,1,0.6885246,0.45,0.3799999,2,100,0,0,75,20,100, 0.0++0.01=0.501(2)
0,0,0,0,3096,2529,1928,1168,1547,982,0.4496,0.382222222,0.49706668,0.49669066,0.4976744,31.335506,413,12.68280872,377,2,4.139532595,40.24922,1,0.975902874,1,0.75,0.45,0.3799999,2,100,0,0,75,21,100, 0.0++0.01=0.501(2)
2000,0.23448889,0.11021583,0.43534884,2904,2721,1865,1039,1610,1111,0.4496,0.382222222,0.4488889,0.35294965,0.6039535,32.03207,256,20.4453125,488,2,4.907350393,39.812057,1,0.962388798,1,0.72727275,0.45,0.3799999,2,100,0,0,75,21,100, 0.0++0.01=0.501(2)
0,0,0,0,3118,2507,1884,1234,1584,923,0.445688889,0.383466667,0.49475557,0.49823385,0.4891632,30.095146,381,13.87401575,757,2,4.066574319,52.3259,1,0.979729298,1,0.7647059,0.45,0.3799999,2,100,0,0,75,22,100, 0.0++0.01=0.501(2)
2000,0.22506666,0.11649366,0.39962912,2951,2674,1939,1012,1529,1145,0.445688889,0.383466667,0.44693333,0.3474625,0.60686135,33.121605,246,21.2398374,888,2,4.706690401,52.3259,1,0.961984912,1,0.625,0.45,0.3799999,2,100,0,0,75,22,100, 0.0++0.01=0.501(2)
0,0,0,0,3089,2536,1894,1195,1566,970,0.450844444,0.384888889,0.49582222,0.49638727,0.49491918,30.9432,377,13.9602122,795,2,4.123760447,52.3259,1,0.976224033,1,0.8,0.45,0.3799999,2,100,0,0,75,23,100, 0.0++0.01=0.501(2)
2000,0.23057778,0.11791907,0.41062355,2614,3011,1429,1185,2031,980,0.450844444,0.384888889,0.44924444,0.34830204,0.61056584,30.821136,261,19.91954023,1783,2,4.16205623,52.3259,1,0.968073736,1,0.7058824,0.45,0.3799999,2,100,0,0,75,23,100, 0.0++0.01=0.501(2)
0,0,0,0,3098,2527,1861,1237,1564,963,0.449244444,0.391111111,0.4960889,0.49795622,0.49318182,29.036602,356,14.7752809,872,2,4.238534185,52.3259,1,0.978014087,1,0.7777778,0.45,0.3799999,2,100,0,0,75,24,100, 0.0++0.01=0.501(2)
2000,0.23004444,0.117956206,0.40454546,2657,2968,1545,1112,1880,1088,0.449244444,0.391111111,0.4487111,0.35281023,0.5980114,33.346535,272,19.22058824,694,2,4.730173943,50.931328,1,0.963522441,1,0.72307694,0.45,0.3799999,2,100,0,0,75,24,100, 0.0++0.01=0.501(2)
0,0,0,0,3060,2565,1891,1169,1595,970,0.456,0.380266667,0.5002667,0.5006813,0.49959093,31.130493,418,12.58373206,278,2,4.153473418,40.706264,1,0.981659211,1,0.6818182,0.45,0.3799999,2,100,0,0,75,25,100, 0.0++0.01=0.501(2)
2000,0.23911111,0.12908778,0.4184198,2901,2724,1870,1031,1616,1108,0.456,0.380266667,0.4392,0.34111446,0.5990533,33.683937,251,20.90438247,788,2,4.584203874,52.3259,1,0.968828845,1,0.70731705,0.45,0.3799999,2,100,0,0,75,25,100, 0.0++0.01=0.501(2)
0,0,0,0,3127,2498,1991,1136,1564,934,0.444088889,0.368,0.4961778,0.49732772,0.4942029,31.417564,386,13.67875648,946,2,3.922939261,52.3259,1,0.977104878,1,0.78571427,0.45,0.3799999,2,100,0,0,75,26,100, 0.0++0.01=0.501(2)
2000,0.21208888,0.107172996,0.39227054,2975,2650,2007,968,1548,1102,0.444088889,0.368,0.43813333,0.3376934,0.610628,34.05204,226,23.22123894,490,2,5.197874524,50.931328,1,0.958760199,1,0.6666667,0.45,0.3799999,2,100,0,0,75,26,100, 0.0++0.01=0.501(2)
0,0,0,0,3088,2537,1940,1148,1591,946,0.451022222,0.372266667,0.49564445,0.49692014,0.49349332,31.72659,378,13.92592593,524,2,4.103282426,52.3259,1,0.97890265,1,0.7647059,0.45,0.3799999,2,100,0,0,75,27,100, 0.0++0.01=0.501(2)
2000,0.22524445,0.120362505,0.40210125,2884,2741,1871,1013,1660,1081,0.451022222,0.372266667,0.44142222,0.3426791,0.6079274,33.775105,224,23.41071429,1027,2,4.692902129,52.3259,1,0.964360406,1,0.70873785,0.45,0.3799999,2,100,0,0,75,27,100, 0.0++0.01=0.501(2)
0,0,0,0,3118,2507,1937,1181,1515,992,0.445688889,0.386311111,0.49795556,0.4970307,0.49942476,31.464077,388,13.7242268,735,2,3.903751686,52.3259,1,0.982347459,1,0.75,0.45,0.3799999,2,100,0,0,75,28,100, 0.0++0.01=0.501(2)
2000,0.24195555,0.12340672,0.43028072,2799,2826,1737,1062,1715,1111,0.445688889,0.386311111,0.44471112,0.34766078,0.59888405,34.047398,234,22.35897436,807,2,4.966757499,52.3259,1,0.961923478,1,0.6888889,0.45,0.3799999,2,100,0,0,75,28,100, 0.0++0.01=0.501(2)
0,0,0,0,3124,2501,1867,1257,1540,961,0.444622222,0.394311111,0.49244446,0.49244204,0.49244815,31.749205,399,13.24310777,691,2,3.976076751,48.166378,1,0.978108357,1,0.7258065,0.45,0.3799999,2,100,0,0,75,29,100, 0.0++0.01=0.501(2)
2000,0.24551111,0.13530965,0.4147881,2891,2734,1823,1068,1584,1150,0.444622222,0.394311111,0.44915557,0.3536469,0.5958634,33.695965,262,20.21755725,900,2,4.654722233,52.3259,1,0.962806284,1,0.71428573,0.45,0.3799999,2,100,0,0,75,29,100, 0.0++0.01=0.501(2)
0,0,0,0,3142,2483,1963,1179,1520,963,0.441422222,0.3808,0.49235556,0.49519092,0.4877451,31.382692,389,13.55784062,1286,2,3.955582501,52.3259,1,0.978642922,1,0.7962963,0.45,0.3799999,2,100,0,0,75,30,100, 0.0++0.01=0.501(2)
2000,0.23306666,0.11771461,0.42063493,2937,2688,1899,1038,1584,1104,0.441422222,0.3808,0.4423111,0.3421978,0.6051004,34.11297,241,21.72614108,991,2,4.844602055,51.62364,1,0.961212828,1,0.7368421,0.45,0.3799999,2,100,0,0,75,30,100, 0.0++0.01=0.501(2)
0,0,0,0,3114,2511,1932,1182,1551,960,0.4464,0.3808,0.48871112,0.48743898,0.49077964,31.676395,379,13.90501319,371,2,4.148722919,46.400433,1,0.976146852,1,0.6923077,0.45,0.3799999,2,100,0,0,75,31,100, 0.0++0.01=0.501(2)
2000,0.2336,0.12632787,0.40802988,2692,2933,1563,1129,1920,1013,0.4464,0.3808,0.45013332,0.35070342,0.6118114,34.092518,273,19.16117216,644,2,4.42961836,48.9183,1,0.965545353,1,0.7111111,0.45,0.3799999,2,100,0,0,75,31,100, 0.0++0.01=0.501(2)
0,0,0,0,3137,2488,1928,1209,1535,953,0.442311111,0.384355556,0.48542222,0.48974878,0.47849214,31.72859,361,14.55124654,1793,2,3.782544729,52.3259,1,0.973481644,1,0.6666667,0.45,0.3799999,2,100,0,0,75,32,100, 0.0++0.01=0.501(2)
2000,0.2384,0.123303495,0.4227567,2774,2851,1723,1051,1740,1111,0.442311111,0.384355556,0.44968888,0.3513933,0.6071346,33.647785,266,19.70676692,761,2,4.774538373,52.3259,1,0.966168163,1,0.7258065,0.45,0.3799999,2,100,0,0,75,32,100, 0.0++0.01=0.501(2)
0,0,0,0,3136,2489,1991,1145,1528,961,0.442488889,0.3744,0.48648888,0.48831344,0.48344016,31.309488,348,15.16091954,1648,2,4.09729607,52.3259,1,0.975913545,1,0.8,0.45,0.3799999,2,100,0,0,75,33,100, 0.0++0.01=0.501(2)
2000,0.24302222,0.13015062,0.43162394,2885,2740,1896,989,1623,1117,0.442488889,0.3744,0.4391111,0.33976272,0.6051163,33.482166,245,21.56734694,526,2,4.84690876,50.931328,1,0.960228615,1,0.75,0.45,0.3799999,2,100,0,0,75,33,100, 0.0++0.01=0.501(2)
0,0,0,0,3095,2530,1912,1183,1531,999,0.449777778,0.387911111,0.49644443,0.4941548,0.5000573,31.225847,363,14.54820937,476,2,4.256091408,48.79549,1,0.979781496,1,0.75,0.45,0.3799999,2,100,0,0,75,34,100, 0.0++0.01=0.501(2)
2000,0.23235555,0.123438865,0.40421632,2913,2712,1878,1035,1565,1147,0.449777778,0.387911111,0.4464,0.3474804,0.60248625,34.174473,252,20.92857143,541,2,4.998238937,52.3259,1,0.962205569,1,0.72727275,0.45,0.3799999,2,100,0,0,75,34,100, 0.0++0.01=0.501(2)
0,0,0,0,3055,2570,1896,1159,1606,964,0.456888889,0.377422222,0.4944889,0.49507424,0.49352333,31.853891,390,13.54358974,244,2,4.409067593,33.734257,1,0.974196635,1,0.7,0.45,0.3799999,2,100,0,0,75,35,100, 0.0++0.01=0.501(2)
2000,0.22044444,0.116504855,0.39189824,2720,2905,1630,1090,1872,1033,0.456888889,0.377422222,0.44355556,0.34416047,0.60751295,34.13951,262,19.98091603,1714,2,4.287086855,52.3259,1,0.962502093,1,0.6896552,0.45,0.3799999,2,100,0,0,75,35,100, 0.0++0.01=0.501(2)
0,0,0,0,3061,2564,1901,1160,1577,987,0.455822222,0.381688889,0.49226665,0.49112278,0.4941197,31.719036,357,14.78991597,589,2,4.579502877,50.931328,1,0.974776695,1,0.7,0.45,0.3799999,2,100,0,0,75,36,100, 0.0++0.01=0.501(2)
2000,0.23413333,0.124209315,0.41220307,3029,2596,2022,1007,1456,1140,0.455822222,0.381688889,0.4455111,0.34552905,0.6074755,34.16147,245,21.43673469,1858,2,4.381888947,52.3259,1,0.969202511,1,0.7647059,0.45,0.3799999,2,100,0,0,75,36,100, 0.0++0.01=0.501(2)
0,0,0,0,3153,2472,1973,1180,1567,905,0.439466667,0.370666667,0.4977778,0.49590397,0.5009592,31.721882,386,13.58549223,714,2,4.069714085,50.931328,1,0.978263814,1,0.6923077,0.45,0.3799999,2,100,0,0,75,37,100, 0.0++0.01=0.501(2)
2000,0.22595556,0.117514126,0.41007194,2937,2688,1975,962,1565,1123,0.439466667,0.370666667,0.4416889,0.3414195,0.61193043,33.997383,231,22.70995671,1178,2,4.856193134,52.3259,1,0.965665679,1,0.7719298,0.45,0.3799999,2,100,0,0,75,37,100, 0.0++0.01=0.501(2)
0,0,0,0,3035,2590,1873,1162,1585,1005,0.460444444,0.385244444,0.49413332,0.49190283,0.49769267,31.695438,411,12.8296837,344,2,4.19582749,45.80393,1,0.975227658,1,0.7222222,0.45,0.3799999,2,100,0,0,75,38,100, 0.0++0.01=0.501(2)
2000,0.23093334,0.12087912,0.40655285,2940,2685,1904,1036,1554,1131,0.460444444,0.385244444,0.44684446,0.3459731,0.6078103,34.184338,267,19.73033708,1197,2,4.363082293,52.3259,1,0.968848742,1,0.75,0.45,0.3799999,2,100,0,0,75,38,100, 0.0++0.01=0.501(2)
0,0,0,0,3096,2529,1945,1151,1559,970,0.4496,0.377066667,0.49626666,0.49497002,0.49840876,31.833557,388,13.5,778,2,3.993375742,52.3259,1,0.978269025,1,0.7714286,0.45,0.3799999,2,100,0,0,75,39,100, 0.0++0.01=0.501(2)
2000,0.22808889,0.11558219,0.4139557,2810,2815,1733,1077,1771,1044,0.4496,0.377066667,0.44213334,0.3449629,0.6026638,33.937508,220,23.83636364,423,2,5.262813041,46.400433,1,0.963292626,1,0.6111111,0.45,0.3799999,2,100,0,0,75,39,100, 0.0++0.01=0.501(2)
0,0,0,0,3097,2528,1896,1201,1576,952,0.449422222,0.382755556,0.4927111,0.49481568,0.48931724,31.609768,388,13.49742268,740,2,3.84051503,52.3259,1,0.974681531,1,0.7647059,0.45,0.3799999,2,100,0,0,75,40,100, 0.0++0.01=0.501(2)
2000,0.23697777,0.12154378,0.4231305,2926,2699,1903,1023,1569,1130,0.449422222,0.382755556,0.4449778,0.34655818,0.60369253,34.01692,265,19.9245283,1402,2,4.407064547,52.3259,1,0.962685034,1,0.7241379,0.45,0.3799999,2,100,0,0,75,40,100, 0.0++0.01=0.501(2)
