StepCounter	 Dynamics	 ConfDynamics	 NConDynamics	  Zeros	  Ones	 ConfZeros	 NConfZeros	 ConfOnes	 NConfOnes	 Stress	 ConfStress	 NConStress	 frameRate	 NofClusters	 MnClustersSize	 MaxClustersSize	 MinClustersSize	 MnClustersDiam	 MaxClustersDiam	 MinClustersDiam	 MnClustersBRat	 MaxClustersBRat	 MinClustersBRat	 RatioA	 RatioB	 Noise	 MaxStrengh	 Distribution	 Bias	 N
211	 0.0076444442	 0.0033840947	 0.08169935	 4931	 694	 4905	 26	 414	 280	 0.1104	 0.06650686	 0.873366	 8.513167	 25	 216.68	 4928	 2	 5.695636730194092	 52.3259	 1.0	 0.8733797657489777	 1.0	 0.21185064	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
212	 0.008	 0.002820079	 0.09803922	 4930	 695	 4910	 20	 409	 286	 0.11093333	 0.06681237	 0.8778595	 8.661789	 25	 216.56	 4927	 2	 5.6167182350158695	 52.3259	 1.0	 0.8734055888652802	 1.0	 0.21250254	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
213	 0.008711111	 0.0037601052	 0.09477124	 4937	 688	 4912	 25	 407	 281	 0.11102222	 0.06688287	 0.878268	 8.615173	 24	 225.625	 4934	 2	 5.9839531282583875	 52.3259	 1.0	 0.8708042160918316	 1.0	 0.2117957	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
214	 0.0076444442	 0.0039481106	 0.07189543	 4932	 693	 4913	 19	 406	 287	 0.111555554	 0.06725888	 0.88153595	 8.672099	 24	 225.58333333333334	 4929	 2	 5.969850689172745	 52.3259	 1.0	 0.8708140651384989	 1.0	 0.21322784	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
215	 0.0067555555	 0.0026320736	 0.078431375	 4936	 689	 4913	 23	 406	 283	 0.11102222	 0.06688287	 0.878268	 8.805127	 24	 225.54166666666666	 4933	 2	 5.852345655361812	 52.3259	 1.0	 0.8690839856863022	 1.0	 0.21224406	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
216	 0.007466667	 0.0033840947	 0.078431375	 4940	 685	 4915	 25	 404	 281	 0.111822225	 0.06721188	 0.8872549	 8.713444	 25	 216.48	 4937	 2	 5.549260311126709	 52.3259	 1.0	 0.8762476426362992	 1.0	 0.21328743	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
217	 0.008	 0.004888137	 0.062091503	 4933	 692	 4913	 20	 406	 286	 0.111822225	 0.06723538	 0.8868464	 8.821726	 25	 216.48	 4930	 2	 5.576221117973327	 52.3259	 1.0	 0.8757965040206909	 1.0	 0.2137931	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
218	 0.008	 0.004136116	 0.0751634	 4946	 679	 4917	 29	 402	 277	 0.11102222	 0.06676537	 0.8803105	 8.695835	 24	 225.45833333333334	 4943	 2	 5.726457526286443	 52.3259	 1.0	 0.869717520972093	 1.0	 0.2122193	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
219	 0.009422222	 0.0035721	 0.11111111	 4947	 678	 4914	 33	 405	 273	 0.11102222	 0.06685937	 0.8786765	 8.819828	 24	 225.45833333333334	 4944	 2	 5.683505107959111	 52.3259	 1.0	 0.8637309757371744	 1.0	 0.21217638	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
220	 0.009955555	 0.004324121	 0.10784314	 4941	 684	 4917	 24	 402	 282	 0.11093333	 0.06683587	 0.877451	 8.896421	 24	 225.45833333333334	 4938	 2	 5.711565723021825	 52.3259	 1.0	 0.8695867229253054	 1.0	 0.21243419	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
221	 0.007466667	 0.0030080841	 0.08496732	 4941	 684	 4919	 22	 400	 284	 0.111822225	 0.06742339	 0.8835784	 8.871212	 25	 216.52	 4938	 2	 5.5883739566802975	 52.3259	 1.0	 0.8715692508220673	 1.0	 0.21304172	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
222	 0.008711111	 0.005452153	 0.06535948	 4938	 687	 4918	 20	 401	 286	 0.1112	 0.06681237	 0.8827614	 8.751157	 25	 216.56	 4935	 2	 5.6024088954925535	 52.3259	 1.0	 0.8751067584753036	 1.0	 0.2123607	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
223	 0.0064	 0.002820079	 0.068627454	 4934	 691	 4917	 17	 402	 289	 0.11146667	 0.06690637	 0.8860294	 8.871415	 25	 216.4	 4931	 2	 5.523556356430054	 52.3259	 1.0	 0.8728238135576248	 1.0	 0.21354695	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
224	 0.008	 0.0024440684	 0.104575165	 4943	 682	 4922	 21	 397	 285	 0.1112	 0.06674187	 0.88398695	 8.728658	 25	 216.4	 4940	 2	 5.529469404220581	 52.3259	 1.0	 0.874247984290123	 1.0	 0.21336032	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
225	 0.0069333334	 0.002820079	 0.078431375	 4938	 687	 4921	 17	 398	 289	 0.11093333	 0.066459864	 0.88398695	 8.846771	 25	 216.48	 4935	 2	 5.568332509994507	 52.3259	 1.0	 0.8726749503612519	 1.0	 0.21276596	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
226	 0.007466667	 0.0026320736	 0.09150327	 4938	 687	 4917	 21	 402	 285	 0.11102222	 0.06655386	 0.88398695	 8.629697	 25	 216.4	 4935	 2	 5.503850860595703	 52.3259	 1.0	 0.8660012573003769	 1.0	 0.21317123	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
227	 0.009244445	 0.004324121	 0.09477124	 4940	 685	 4920	 20	 399	 286	 0.11102222	 0.06643636	 0.8860294	 8.513031	 23	 235.1304347826087	 4937	 2	 5.911952537039052	 52.3259	 1.0	 0.8611486839211505	 1.0	 0.21348998	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
228	 0.008177778	 0.0033840947	 0.09150327	 4946	 679	 4926	 20	 393	 286	 0.11173333	 0.06690637	 0.89093137	 8.470882	 25	 216.32	 4943	 2	 5.355280666351319	 52.3259	 1.0	 0.8741252171993256	 1.0	 0.21444467	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
229	 0.005688889	 0.0031960895	 0.04901961	 4950	 675	 4925	 25	 394	 281	 0.11173333	 0.06688287	 0.8913399	 8.388525	 24	 225.25	 4946	 2	 5.585421572128932	 52.3259	 1.0	 0.8686860837042332	 1.0	 0.21330369	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
230	 0.005866667	 0.0018800526	 0.0751634	 4945	 680	 4925	 20	 394	 286	 0.11146667	 0.06688287	 0.8864379	 8.284631	 24	 225.29166666666666	 4942	 2	 5.598097994923592	 52.3259	 1.0	 0.8662797200183073	 1.0	 0.21327397	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
231	 0.0067555555	 0.0033840947	 0.06535948	 4945	 680	 4925	 20	 394	 286	 0.11093333	 0.06643636	 0.8843954	 8.252351	 25	 216.36	 4942	 2	 5.402088680267334	 52.3259	 1.0	 0.8666063207387924	 1.0	 0.21367867	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
232	 0.008533333	 0.0037601052	 0.09150327	 4941	 684	 4925	 16	 394	 290	 0.11084444	 0.06634236	 0.8843954	 8.42423	 26	 208.07692307692307	 4938	 2	 5.214793113561777	 52.3259	 1.0	 0.8752911360217974	 1.0	 0.21364926	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
233	 0.0076444442	 0.002820079	 0.09150327	 4942	 683	 4918	 24	 401	 282	 0.110755555	 0.06624836	 0.8843954	 8.564127	 24	 225.29166666666666	 4939	 2	 5.5914957622687025	 52.3259	 1.0	 0.8651699908077717	 1.0	 0.21340352	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
234	 0.006222222	 0.0024440684	 0.07189543	 4939	 686	 4919	 20	 400	 286	 0.11057778	 0.06624836	 0.8811275	 8.702728	 24	 225.29166666666666	 4936	 2	 5.566249003012975	 52.3259	 1.0	 0.8606906707088152	 1.0	 0.21373582	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
235	 0.008355555	 0.0022560633	 0.114379086	 4938	 687	 4917	 21	 402	 285	 0.11066667	 0.066295356	 0.8819444	 8.739927	 24	 225.25	 4934	 2	 5.559732427199681	 52.3259	 1.0	 0.8576501626521349	 1.0	 0.21301176	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
236	 0.008	 0.0030080841	 0.09477124	 4949	 676	 4923	 26	 396	 280	 0.11066667	 0.06608385	 0.8856209	 8.858131	 24	 225.29166666666666	 4946	 2	 5.5553322831789655	 52.3259	 1.0	 0.8663668154428402	 1.0	 0.21391024	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
237	 0.0053333333	 0.0026320736	 0.052287582	 4949	 676	 4927	 22	 392	 284	 0.1104	 0.06589585	 0.88398695	 8.940637	 23	 235.08695652173913	 4946	 2	 5.831167117409084	 52.3259	 1.0	 0.8611751211726147	 1.0	 0.21370804	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
238	 0.007822222	 0.0033840947	 0.08496732	 4947	 678	 4927	 20	 392	 286	 0.111377776	 0.066459864	 0.89215684	 9.033775	 25	 216.32	 4944	 2	 5.3883735466003415	 52.3259	 1.0	 0.8734811371564866	 1.0	 0.21440129	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
239	 0.008355555	 0.0037601052	 0.0882353	 4952	 673	 4927	 25	 392	 281	 0.11084444	 0.066130854	 0.8880719	 8.864149	 25	 216.32	 4949	 2	 5.326665554046631	 52.3259	 1.0	 0.874244311451912	 1.0	 0.21418469	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
240	 0.0048	 0.0022560633	 0.04901961	 4955	 670	 4931	 24	 388	 282	 0.11111111	 0.066318855	 0.8897059	 8.755721	 25	 216.32	 4952	 2	 5.355145792961121	 52.3259	 1.0	 0.8751030486822128	 1.0	 0.21405493	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
241	 0.0049777776	 0.0024440684	 0.04901961	 4945	 680	 4926	 19	 393	 287	 0.11084444	 0.065989845	 0.8905229	 8.873371	 26	 208.0	 4942	 2	 5.149254876833695	 52.3259	 1.0	 0.8758115940369092	 1.0	 0.21408337	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
242	 0.0064	 0.0026320736	 0.07189543	 4955	 670	 4934	 21	 385	 285	 0.1104	 0.065801844	 0.8856209	 8.982953	 26	 208.07692307692307	 4952	 2	 5.21776205759782	 52.3259	 1.0	 0.8777628690004349	 1.0	 0.2128433	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
243	 0.0065777777	 0.0031960895	 0.06535948	 4950	 675	 4927	 23	 392	 283	 0.1104	 0.06591935	 0.8835784	 9.0954685	 24	 225.33333333333334	 4947	 2	 5.614349255959193	 52.3259	 1.0	 0.867905460918943	 1.0	 0.21265413	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
244	 0.0076444442	 0.0033840947	 0.08169935	 4955	 670	 4931	 24	 388	 282	 0.1104	 0.06589585	 0.88398695	 8.979315	 25	 216.28	 4951	 2	 5.358749752044678	 52.3259	 1.0	 0.875391588807106	 1.0	 0.21308826	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
245	 0.007288889	 0.0030080841	 0.08169935	 4956	 669	 4933	 23	 386	 283	 0.11066667	 0.06587234	 0.88929737	 9.077332	 25	 216.28	 4953	 2	 5.390788259506226	 52.3259	 1.0	 0.8725144559144974	 1.0	 0.21300222	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
246	 0.007288889	 0.0026320736	 0.0882353	 4955	 670	 4937	 18	 382	 288	 0.1112	 0.06627186	 0.89215684	 8.709655	 25	 216.36	 4952	 2	 5.461735754013062	 52.3259	 1.0	 0.8737673443555832	 1.0	 0.21365105	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
247	 0.008711111	 0.0037601052	 0.09477124	 4956	 669	 4937	 19	 382	 287	 0.11111111	 0.066295356	 0.89011437	 8.551825	 27	 200.33333333333334	 4953	 2	 4.987654089927673	 52.3259	 1.0	 0.8860212255407263	 1.0	 0.21380982	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
248	 0.008355555	 0.0039481106	 0.08496732	 4961	 664	 4942	 19	 377	 287	 0.11111111	 0.06634236	 0.88929737	 8.425816	 26	 208.03846153846155	 4958	 2	 5.185175941540645	 52.3259	 1.0	 0.8829976893388308	 1.0	 0.2135942	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
249	 0.007822222	 0.0035721	 0.08169935	 4961	 664	 4941	 20	 378	 286	 0.11111111	 0.06650686	 0.8864379	 8.544476	 24	 225.16666666666666	 4957	 2	 5.542198201020558	 52.3259	 1.0	 0.8672229194392761	 1.0	 0.21383901	 0.45	 0.05	 2.0	 1000.0	 0	 -7.0	 75
