StepCounter	 Dynamics	 ConfDynamics	 NConDynamics	  Zeros	  Ones	 ConfZeros	 NConfZeros	 ConfOnes	 NConfOnes	 Stress	 ConfStress	 NConStress	 frameRate	 NofClusters	 MnClustersSize	 MaxClustersSize	 MinClustersSize	 MnClustersDiam	 MaxClustersDiam	 MinClustersDiam	 MnClustersBRat	 MaxClustersBRat	 MinClustersBRat	 RatioA	 RatioB	 Noise	 MaxStrengh	 Distribution	 Bias	 N
261	 0.41386667	 0.3275463	 0.4295316	 2780	 2845	 427	 2353	 437	 2408	 0.57075554	 0.48697916	 0.58595884	 8.849676	 568	 9.42781690140845	 124	 2	 3.9343721383893993	 25.495098	 1.0	 0.9926754549985201	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
262	 0.43217778	 0.3611111	 0.44507456	 2795	 2830	 423	 2372	 441	 2389	 0.5748444	 0.49189815	 0.5898971	 8.960716	 550	 9.738181818181818	 122	 2	 4.039309594631195	 24.351591	 1.0	 0.9950944814898751	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
263	 0.416	 0.33912036	 0.4299517	 2809	 2816	 420	 2389	 444	 2372	 0.5780445	 0.494647	 0.5931789	 9.0587015	 536	 9.958955223880597	 162	 2	 4.06752920817973	 33.37664	 1.0	 0.9951659846884101	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
264	 0.4112	 0.38425925	 0.41608906	 2826	 2799	 436	 2390	 428	 2371	 0.57475555	 0.48538774	 0.59097356	 8.828163	 522	 10.304597701149426	 149	 2	 4.277340254792765	 28.86174	 1.0	 0.9942450322410613	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
265	 0.40444446	 0.32291666	 0.41923967	 2809	 2816	 441	 2368	 423	 2393	 0.5792	 0.48596644	 0.5961195	 8.817377	 527	 10.25426944971537	 168	 2	 4.045996669800051	 32.06244	 1.0	 0.9946851197637235	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
266	 0.39804444	 0.33333334	 0.40978786	 2798	 2827	 429	 2369	 435	 2392	 0.5808	 0.49855325	 0.5957257	 8.86934	 513	 10.393762183235868	 269	 2	 4.148925566301476	 35.805027	 1.0	 0.9940695795167027	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
267	 0.40622222	 0.35069445	 0.4162991	 2813	 2812	 436	 2377	 428	 2384	 0.5744889	 0.48900464	 0.5900021	 8.947562	 532	 10.146616541353383	 234	 2	 4.113354403273504	 39.56008	 1.0	 0.9943650489238868	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
268	 0.416	 0.33680555	 0.43037176	 2821	 2804	 449	 2372	 415	 2389	 0.57493335	 0.4872685	 0.59084225	 8.895529	 535	 10.046728971962617	 185	 2	 4.038215542062421	 32.01562	 1.0	 0.9955291537480934	 1.0	 0.875	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
269	 0.42613333	 0.3425926	 0.44129384	 2798	 2827	 429	 2369	 435	 2392	 0.5780445	 0.5005787	 0.5921025	 9.004339	 575	 9.351304347826087	 160	 2	 3.9176023885478144	 29.832869	 1.0	 0.9946723452858303	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
270	 0.4104889	 0.3298611	 0.42512077	 2835	 2790	 434	 2401	 430	 2360	 0.5768	 0.4971065	 0.59126234	 9.097191	 549	 9.819672131147541	 196	 2	 4.039226959529036	 38.832977	 1.0	 0.9937493920543372	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
271	 0.41884443	 0.36921296	 0.4278513	 2815	 2810	 431	 2384	 433	 2377	 0.5712	 0.48596644	 0.5866677	 8.9050455	 528	 10.107954545454545	 229	 2	 4.049953892827034	 42.544094	 1.0	 0.9928043153927182	 1.0	 0.7777778	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
272	 0.4224	 0.32407406	 0.44024363	 2839	 2786	 425	 2414	 439	 2347	 0.57564443	 0.50593174	 0.5882955	 8.965849	 540	 9.942592592592593	 132	 2	 4.125484699452365	 27.166155	 1.0	 0.9939558486143748	 1.0	 0.75	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
273	 0.4126222	 0.33912036	 0.42596093	 2798	 2827	 420	 2378	 444	 2383	 0.5744889	 0.4929109	 0.58929324	 9.070338	 576	 9.347222222222221	 150	 2	 3.8375408245871463	 28.79236	 1.0	 0.994321603845391	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
274	 0.41937777	 0.3136574	 0.43856332	 2797	 2828	 429	 2368	 435	 2393	 0.5734222	 0.5002894	 0.58669394	 9.03524	 584	 9.200342465753424	 127	 2	 3.865759449870619	 28.284271	 1.0	 0.9934963904423256	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
275	 0.40568888	 0.3252315	 0.42028984	 2809	 2816	 428	 2381	 436	 2380	 0.5761778	 0.50043404	 0.5899233	 8.999947	 547	 9.800731261425959	 107	 2	 4.0649895029486425	 28.01785	 1.0	 0.9942716875503442	 1.0	 0.8181818	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
276	 0.4328889	 0.37037036	 0.4442344	 2822	 2803	 424	 2398	 440	 2363	 0.5752	 0.4903067	 0.590606	 8.975785	 540	 10.011111111111111	 147	 2	 4.075277013469625	 35.468296	 1.0	 0.994012243659408	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
277	 0.42222223	 0.3263889	 0.43961352	 2799	 2826	 426	 2373	 438	 2388	 0.57706666	 0.4940683	 0.59212875	 9.077075	 560	 9.633928571428571	 119	 2	 3.9775085406644	 26.925823	 1.0	 0.9942960453884943	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
278	 0.40355554	 0.34953704	 0.41335854	 2815	 2810	 420	 2395	 444	 2366	 0.57262224	 0.48596644	 0.58834803	 9.164888	 556	 9.642086330935252	 137	 2	 3.9557598820693203	 23.021729	 1.0	 0.9943523861521439	 1.0	 0.75	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
279	 0.41706666	 0.3587963	 0.42764124	 2845	 2780	 450	 2395	 414	 2366	 0.57262224	 0.494647	 0.58677274	 8.87195	 546	 9.84981684981685	 173	 2	 4.061334507150964	 31.112698	 1.0	 0.9941971398098565	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
280	 0.41564444	 0.30787036	 0.4352027	 2869	 2756	 480	 2389	 384	 2372	 0.57724446	 0.50245947	 0.590816	 8.826047	 571	 9.43432574430823	 110	 2	 3.991420542504867	 29.427877	 1.0	 0.9942047621030523	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
281	 0.41813335	 0.36574075	 0.42764124	 2835	 2790	 468	 2367	 396	 2394	 0.57795554	 0.4887153	 0.59415036	 8.939586	 566	 9.484098939929329	 130	 2	 3.934162798071076	 25.079872	 1.0	 0.9948453361912245	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
282	 0.40942222	 0.3113426	 0.42722118	 2800	 2825	 447	 2353	 417	 2408	 0.5744889	 0.4939236	 0.5891094	 8.716148	 539	 9.98330241187384	 120	 2	 4.033693191514166	 27.45906	 1.0	 0.9944957145291047	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
283	 0.40568888	 0.3310185	 0.41923967	 2856	 2769	 459	 2397	 405	 2364	 0.5769778	 0.494647	 0.5919187	 8.839438	 566	 9.517667844522968	 127	 2	 3.989838687564796	 24.186773	 1.0	 0.9939284811171542	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
284	 0.40853333	 0.3159722	 0.42533082	 2806	 2819	 440	 2366	 424	 2395	 0.5761778	 0.49913195	 0.59015965	 8.837601	 557	 9.655296229802513	 147	 2	 3.9897365700620724	 29.698484	 1.0	 0.9944158764673092	 1.0	 0.7777778	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
285	 0.41546667	 0.35185185	 0.42701113	 2797	 2828	 424	 2373	 440	 2388	 0.5778667	 0.49435765	 0.59302145	 8.804519	 521	 10.322456813819578	 119	 2	 4.267037930049274	 25.96151	 1.0	 0.9959895377424537	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
286	 0.40444446	 0.3310185	 0.41776937	 2818	 2807	 424	 2394	 440	 2367	 0.57662225	 0.4891493	 0.59249634	 8.922655	 550	 9.787272727272727	 115	 2	 4.053289048888467	 24.41311	 1.0	 0.9939812404459173	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
287	 0.41493332	 0.35069445	 0.42659104	 2800	 2825	 421	 2379	 443	 2382	 0.57155555	 0.4898727	 0.58637893	 8.860725	 567	 9.46031746031746	 130	 2	 3.8791814109004994	 28.160255	 1.0	 0.9935310882445576	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
288	 0.41884443	 0.30555555	 0.43940347	 2834	 2791	 435	 2399	 429	 2362	 0.5774222	 0.49681714	 0.59205	 8.946831	 537	 10.106145251396647	 139	 2	 4.170575139686826	 35.17101	 1.0	 0.993584921684123	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
289	 0.40266666	 0.33680555	 0.4146188	 2875	 2750	 468	 2407	 396	 2354	 0.5746667	 0.49074075	 0.5898971	 8.898126	 529	 10.200378071833649	 156	 2	 4.167972205717307	 25.298222	 1.0	 0.993747330680912	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
290	 0.40888888	 0.3275463	 0.4236505	 2847	 2778	 437	 2410	 427	 2351	 0.5725333	 0.48842594	 0.5877967	 8.985135	 568	 9.454225352112676	 175	 2	 3.957906609060059	 40.81666	 1.0	 0.9932793428150701	 1.0	 0.8181818	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
291	 0.41475555	 0.3136574	 0.43310228	 2788	 2837	 410	 2378	 454	 2383	 0.5768	 0.4971065	 0.59126234	 9.078826	 526	 10.20532319391635	 310	 2	 4.118297854757127	 44.687805	 1.0	 0.9937417768933474	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
292	 0.4071111	 0.34953704	 0.41755933	 2804	 2821	 456	 2348	 408	 2413	 0.57688886	 0.48943865	 0.5927589	 8.79717	 541	 9.900184842883549	 114	 2	 4.0194230035580905	 26.24881	 1.0	 0.993565419354853	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
293	 0.40764445	 0.3287037	 0.4219702	 2799	 2826	 430	 2369	 434	 2392	 0.57715553	 0.4920428	 0.59260136	 8.752254	 509	 10.571709233791749	 156	 2	 4.261979575709884	 30.066593	 1.0	 0.9931955556504151	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
294	 0.40693334	 0.3472222	 0.41776937	 2806	 2819	 446	 2360	 418	 2401	 0.57564443	 0.49059606	 0.5910786	 8.725827	 495	 10.812121212121212	 129	 2	 4.289960576067068	 29.681644	 1.0	 0.9939424782088309	 1.0	 0.875	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
295	 0.3966222	 0.30208334	 0.4137786	 2807	 2818	 407	 2400	 457	 2361	 0.5774222	 0.4971065	 0.5919975	 8.8528595	 527	 10.235294117647058	 148	 2	 4.17623796227761	 29.832869	 1.0	 0.9949608192950544	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
296	 0.41511112	 0.32291666	 0.43184206	 2802	 2823	 408	 2394	 456	 2367	 0.5776	 0.4939236	 0.5927851	 8.800103	 517	 10.429400386847195	 273	 2	 4.136899324634781	 45.0	 1.0	 0.9954746023137518	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
297	 0.41795555	 0.35416666	 0.4295316	 2833	 2792	 440	 2393	 424	 2368	 0.57751113	 0.49898726	 0.5917612	 8.916402	 562	 9.62099644128114	 162	 2	 3.989652740997776	 28.01785	 1.0	 0.9948867352619715	 1.0	 0.8181818	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
298	 0.40284446	 0.3449074	 0.41335854	 2855	 2770	 462	 2393	 402	 2368	 0.5767111	 0.49493635	 0.5915511	 8.838003	 515	 10.46990291262136	 152	 2	 4.2490226303489464	 33.970577	 1.0	 0.9944698643915861	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
299	 0.40568888	 0.36689815	 0.41272843	 2821	 2804	 467	 2354	 397	 2407	 0.5793778	 0.49421296	 0.594833	 8.803968	 523	 10.302103250478012	 103	 2	 4.270024009006201	 25.96151	 1.0	 0.994012737023443	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
300	 0.4112	 0.33564815	 0.42491072	 2796	 2829	 411	 2385	 453	 2376	 0.5783111	 0.49782985	 0.5929164	 8.907421	 580	 9.282758620689656	 103	 2	 3.9751163616262635	 28.600698	 1.0	 0.9951451590348934	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
301	 0.41724443	 0.33796296	 0.431632	 2821	 2804	 425	 2396	 439	 2365	 0.57457775	 0.49479166	 0.5890569	 9.004772	 575	 9.339130434782609	 125	 2	 3.9561154400784035	 26.925823	 1.0	 0.9933767296956934	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
302	 0.424	 0.35416666	 0.43667296	 2834	 2791	 451	 2383	 413	 2378	 0.5752	 0.49782985	 0.58924073	 8.811935	 517	 10.398452611218568	 169	 2	 4.147192554962704	 37.215588	 1.0	 0.9936350233550229	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
303	 0.408	 0.3148148	 0.42491072	 2753	 2872	 407	 2346	 457	 2415	 0.5800889	 0.5040509	 0.59388787	 8.929407	 559	 9.65474060822898	 216	 2	 3.926228916922281	 35.014282	 1.0	 0.9957450635744549	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
304	 0.41671112	 0.3263889	 0.43310228	 2797	 2828	 407	 2390	 457	 2371	 0.5760889	 0.50332755	 0.58929324	 8.963945	 593	 9.114671163575043	 115	 2	 3.7865286993136094	 28.071337	 1.0	 0.9938191892123746	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
305	 0.4263111	 0.34375	 0.44129384	 2823	 2802	 442	 2381	 422	 2380	 0.5788444	 0.4965278	 0.59378284	 9.058837	 541	 9.940850277264325	 176	 2	 4.077232242071254	 35.17101	 1.0	 0.9947128261744205	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
306	 0.40995556	 0.34375	 0.4219702	 2857	 2768	 443	 2414	 421	 2347	 0.5744889	 0.4963831	 0.5886631	 9.158991	 562	 9.530249110320284	 170	 2	 3.9017134694866438	 26.24881	 1.0	 0.9943908325717967	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
307	 0.42044446	 0.35532406	 0.43226212	 2806	 2819	 460	 2346	 404	 2415	 0.5727111	 0.49131945	 0.5874816	 9.236394	 528	 10.181818181818182	 138	 2	 4.147019880739125	 27.018513	 1.0	 0.9931743033230305	 1.0	 0.75	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
308	 0.42293334	 0.3587963	 0.43457258	 2845	 2780	 444	 2401	 420	 2360	 0.5748444	 0.4933449	 0.58963454	 9.212362	 560	 9.621428571428572	 136	 2	 4.06056701540947	 26.925823	 1.0	 0.99283341722829	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
309	 0.42613333	 0.3425926	 0.44129384	 2800	 2825	 448	 2352	 416	 2409	 0.5752889	 0.49739584	 0.5894245	 9.290584	 566	 9.443462897526501	 156	 2	 4.027978536307601	 26.870058	 1.0	 0.9942578218429754	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
310	 0.40426666	 0.30787036	 0.42176014	 2836	 2789	 444	 2392	 420	 2369	 0.5780445	 0.49739584	 0.5926801	 9.013277	 525	 10.268571428571429	 137	 2	 4.136033783867246	 25.70992	 1.0	 0.9948153770537603	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
311	 0.42062223	 0.3310185	 0.436883	 2824	 2801	 428	 2396	 436	 2365	 0.57857776	 0.5002894	 0.5927851	 9.053107	 541	 9.916820702402957	 154	 2	 4.103173799303234	 31.304953	 1.0	 0.9954275229942335	 1.0	 0.8181818	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
312	 0.41795555	 0.3576389	 0.4289015	 2825	 2800	 447	 2378	 417	 2383	 0.5746667	 0.49855325	 0.58847934	 9.135964	 519	 10.327552986512524	 189	 2	 4.113616902015113	 36.891735	 1.0	 0.9923333112215031	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
313	 0.41244444	 0.2974537	 0.43331233	 2823	 2802	 436	 2387	 428	 2374	 0.57795554	 0.49797454	 0.59247005	 8.846806	 541	 9.950092421441774	 148	 2	 4.105704694931256	 32.24903	 1.0	 0.9955040067709748	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
314	 0.41244444	 0.3125	 0.4305818	 2821	 2804	 460	 2361	 404	 2400	 0.57457775	 0.4916088	 0.58963454	 8.751779	 559	 9.61180679785331	 205	 2	 4.025284392675902	 28.635643	 1.0	 0.9937338644575348	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
315	 0.41902223	 0.35532406	 0.4305818	 2808	 2817	 441	 2367	 423	 2394	 0.57395554	 0.48640046	 0.5898446	 8.804193	 543	 9.911602209944752	 324	 2	 4.055235991161831	 38.078865	 1.0	 0.9938915492640894	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
316	 0.4176	 0.3402778	 0.431632	 2809	 2816	 433	 2376	 431	 2385	 0.5710222	 0.4916088	 0.5854337	 8.786946	 546	 9.847985347985349	 160	 2	 4.0200959874160125	 32.55764	 1.0	 0.9920309344272473	 1.0	 0.6923077	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
317	 0.41706666	 0.34837964	 0.4295316	 2787	 2838	 456	 2331	 408	 2430	 0.57457775	 0.4910301	 0.58973956	 8.902401	 499	 10.783567134268537	 122	 2	 4.350839033394395	 24.596748	 1.0	 0.9942310340179948	 1.0	 0.84615386	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
318	 0.41831112	 0.3599537	 0.4289015	 2818	 2807	 443	 2375	 421	 2386	 0.57457775	 0.4866898	 0.5905272	 8.748923	 503	 10.715705765407554	 130	 2	 4.320023115302175	 31.575306	 1.0	 0.9933038378804626	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
319	 0.4096	 0.32175925	 0.42554086	 2786	 2839	 421	 2365	 443	 2396	 0.57537776	 0.4988426	 0.58926696	 8.568701	 529	 10.2117202268431	 239	 2	 4.1784294386216505	 39.698868	 1.0	 0.9943115342767568	 1.0	 0.875	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
320	 0.41457778	 0.3414352	 0.4278513	 2810	 2815	 410	 2400	 454	 2361	 0.576	 0.4971065	 0.5903172	 8.543126	 549	 9.805100182149362	 206	 2	 4.068680289013138	 35.846897	 1.0	 0.9946528935910139	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
321	 0.40764445	 0.3275463	 0.4221802	 2797	 2828	 433	 2364	 431	 2397	 0.57644445	 0.48697916	 0.5926801	 8.530655	 515	 10.442718446601942	 238	 2	 4.179139988399246	 35.22783	 1.0	 0.9936804770265968	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
322	 0.41404444	 0.3784722	 0.4204999	 2800	 2825	 438	 2362	 426	 2399	 0.5761778	 0.4916088	 0.5915249	 8.517519	 521	 10.299424184261037	 128	 2	 4.132310374684618	 28.442924	 1.0	 0.99175507402237	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
323	 0.3952	 0.30671296	 0.41125813	 2795	 2830	 423	 2372	 441	 2389	 0.57795554	 0.4940683	 0.5931789	 8.591432	 524	 10.227099236641221	 173	 2	 4.241549787175565	 28.442924	 1.0	 0.9949208854036476	 1.0	 0.8666667	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
324	 0.4039111	 0.3113426	 0.42070994	 2843	 2782	 448	 2395	 416	 2366	 0.58044446	 0.4988426	 0.5952531	 8.705994	 566	 9.482332155477032	 211	 2	 3.9828769276083147	 44.65423	 1.0	 0.995775722678053	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
325	 0.40195554	 0.3414352	 0.41293845	 2814	 2811	 439	 2375	 425	 2386	 0.5791111	 0.4988426	 0.5936778	 8.679239	 551	 9.73502722323049	 169	 2	 4.125819502854736	 35.805027	 1.0	 0.9951034255339316	 1.0	 0.75	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
326	 0.40497777	 0.3136574	 0.4215501	 2836	 2789	 460	 2376	 404	 2385	 0.58106667	 0.49421296	 0.5968284	 8.676096	 529	 10.206049149338375	 125	 2	 4.169996980007294	 26.57066	 1.0	 0.9950199701835618	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
327	 0.41457778	 0.35532406	 0.42533082	 2800	 2825	 435	 2365	 429	 2396	 0.5784	 0.49305555	 0.59388787	 8.646269	 541	 9.987060998151572	 156	 2	 4.203782172608507	 31.04835	 1.0	 0.9926591683006992	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
328	 0.4055111	 0.3125	 0.42239025	 2825	 2800	 415	 2410	 449	 2351	 0.5783111	 0.49840856	 0.5928114	 8.627287	 540	 9.95	 139	 2	 4.154878904201366	 31.400637	 1.0	 0.9929187244839138	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
329	 0.40728888	 0.33912036	 0.41965973	 2834	 2791	 448	 2386	 416	 2375	 0.57386667	 0.48828125	 0.58939826	 8.740981	 551	 9.73502722323049	 188	 2	 4.050968105909829	 37.0	 1.0	 0.9932522262073039	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
330	 0.40728888	 0.34375	 0.41881958	 2821	 2804	 433	 2388	 431	 2373	 0.5737778	 0.4887153	 0.58921444	 8.867539	 556	 9.620503597122303	 115	 2	 3.947421478710586	 26.305893	 1.0	 0.9935943433921114	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
331	 0.4136889	 0.33912036	 0.42722118	 2788	 2837	 422	 2366	 442	 2395	 0.576	 0.49131945	 0.59136736	 8.679169	 584	 9.212328767123287	 175	 2	 3.883836670281136	 26.627054	 1.0	 0.9938743627847058	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
332	 0.40533334	 0.3275463	 0.4194497	 2796	 2829	 419	 2377	 445	 2384	 0.57875556	 0.4958044	 0.59380907	 8.659327	 593	 9.062394603709949	 147	 2	 3.825278244774418	 34.43835	 1.0	 0.9930062503074916	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
333	 0.41706666	 0.34953704	 0.42932156	 2780	 2845	 403	 2377	 461	 2384	 0.57555556	 0.5043403	 0.58847934	 8.634598	 566	 9.47173144876325	 140	 2	 4.095919829585948	 27.856777	 1.0	 0.993326995271676	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
334	 0.4112	 0.3564815	 0.42113	 2831	 2794	 435	 2396	 429	 2365	 0.57626665	 0.4998553	 0.59013337	 8.642762	 552	 9.706521739130435	 146	 2	 4.10081652627475	 28.635643	 1.0	 0.9949664731604465	 1.0	 0.7777778	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
335	 0.40462223	 0.33333334	 0.41755933	 2825	 2800	 439	 2386	 425	 2375	 0.57893336	 0.50188076	 0.5929164	 8.778203	 569	 9.416520210896309	 93	 2	 4.004798112728475	 26.172504	 1.0	 0.995283136782621	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
336	 0.41902223	 0.3310185	 0.43499264	 2818	 2807	 439	 2379	 425	 2382	 0.5751111	 0.4920428	 0.5901859	 8.900377	 576	 9.303819444444445	 95	 2	 3.969678586555852	 23.323807	 1.0	 0.9931168015011482	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
337	 0.4192	 0.33217594	 0.43499264	 2770	 2855	 412	 2358	 452	 2403	 0.5754667	 0.48596644	 0.59170866	 8.854535	 565	 9.48495575221239	 132	 2	 4.036890626164665	 28.284271	 1.0	 0.9955883764587672	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
338	 0.42382222	 0.35185185	 0.436883	 2800	 2825	 426	 2374	 438	 2387	 0.57537776	 0.49262154	 0.5903959	 8.962742	 524	 10.282442748091603	 170	 2	 4.280868386266795	 32.55764	 1.0	 0.9948165974089207	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
339	 0.4087111	 0.3159722	 0.42554086	 2825	 2800	 433	 2392	 431	 2369	 0.5748444	 0.4807581	 0.5919187	 9.065187	 503	 10.703777335984096	 180	 2	 4.225301989030174	 34.058773	 1.0	 0.9951415672216928	 1.0	 0.85714287	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
340	 0.41084445	 0.3252315	 0.42638102	 2780	 2845	 420	 2360	 444	 2401	 0.57626665	 0.49681714	 0.5906847	 9.009199	 530	 10.179245283018869	 96	 2	 4.146817732756992	 30.083218	 1.0	 0.9936989345640507	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
341	 0.41884443	 0.33680555	 0.43373242	 2772	 2853	 399	 2373	 465	 2388	 0.57555556	 0.4982639	 0.589582	 8.984577	 550	 9.801818181818183	 107	 2	 4.067130378809842	 26.925823	 1.0	 0.993671904368834	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
342	 0.4087111	 0.33217594	 0.4226003	 2833	 2792	 434	 2399	 430	 2362	 0.5759111	 0.4986979	 0.5899233	 9.072462	 548	 9.77919708029197	 149	 2	 3.999727205856003	 31.38471	 1.0	 0.9933479393485689	 1.0	 0.8333333	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
343	 0.4215111	 0.33449075	 0.4373031	 2800	 2825	 439	 2361	 425	 2400	 0.57493335	 0.4945023	 0.5895295	 9.175325	 548	 9.799270072992702	 146	 2	 4.11584891629045	 27.073973	 1.0	 0.9953861026650798	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
344	 0.42915556	 0.3726852	 0.43940347	 2844	 2781	 449	 2395	 415	 2366	 0.5712889	 0.4866898	 0.5866415	 9.250397	 548	 9.773722627737227	 120	 2	 4.079317615197523	 32.572994	 1.0	 0.9942366415566771	 1.0	 0.8	 0.45	 0.85	 2.0	 1000.0	 0	 0.0	 75
